"estimate","lower","upper","p_value","width","reject","cover","width_met"
4.82439818851998,1.8581040510616,7.79069232597835,0.00172969543896788,5.93258827491675,TRUE,TRUE,FALSE
4.4673380033584,1.55954728948238,7.37512871723443,0.00299503172276479,5.81558142775205,TRUE,TRUE,FALSE
0.370037972914635,-2.36712141593489,3.10719736176416,0.788818072753007,5.47431877769905,FALSE,TRUE,FALSE
5.9452552479506,2.61276708415597,9.27774341174523,0.000630581926673963,6.66497632758925,TRUE,TRUE,FALSE
4.05507925514929,1.04570443163792,7.06445407866066,0.00884027936080572,6.01874964702273,TRUE,TRUE,FALSE
5.61880856758515,2.90380210388204,8.33381503128825,8.76748966688963e-05,5.43001292740621,TRUE,TRUE,FALSE
4.18293471581342,1.54551779771498,6.82035163391186,0.00221841992486041,5.27483383619688,TRUE,TRUE,FALSE
2.06043747422436,-1.06401112314687,5.18488607159559,0.193426416954677,6.24889719474247,FALSE,TRUE,FALSE
3.70158923165446,0.851574437422375,6.55160402588655,0.0115042586638344,5.70002958846418,TRUE,TRUE,FALSE
4.98513530804951,2.17778070133277,7.79248991476624,0.00066592795147307,5.61470921343347,TRUE,TRUE,FALSE
4.42622621957372,1.52961147119666,7.32284096795078,0.00314651645812694,5.79322949675412,TRUE,TRUE,FALSE
3.25835397007703,-0.106818764504318,6.62352670465837,0.0575601277828959,6.73034546916269,FALSE,TRUE,FALSE
2.88002011426181,0.205196492154785,5.55484373636883,0.0351434950111268,5.34964724421405,TRUE,TRUE,FALSE
2.89595593580767,0.257410735410744,5.5345011362046,0.0318379294911158,5.27709040079385,TRUE,TRUE,FALSE
1.95583288024247,-1.0686321405223,4.98029790100724,0.202121735726172,6.04893004152953,FALSE,TRUE,FALSE
-0.29829083133243,-3.1256776673855,2.52909600472064,0.834417554724278,5.65477367210614,FALSE,FALSE,FALSE
1.95413674975975,-0.574944276285434,4.48321777580494,0.128245676358382,5.05816205209038,FALSE,TRUE,FALSE
3.93706824983957,0.731522938210174,7.14261356146896,0.016658216391019,6.41109062325879,TRUE,TRUE,FALSE
7.74852204044158,4.55014368528518,10.946900395598,6.08662249115459e-06,6.39675671031279,TRUE,FALSE,FALSE
3.01595449859084,0.153535970557237,5.87837302662444,0.039146678851868,5.72483705606721,TRUE,TRUE,FALSE
0.672934294113869,-2.60080801052412,3.94667659875186,0.683900810165322,6.54748460927598,FALSE,TRUE,FALSE
2.19949903807312,-0.779146337247258,5.1781444133935,0.145816076119852,5.95729075064076,FALSE,TRUE,FALSE
2.87168821400371,-0.0923269410017693,5.83570336900918,0.0574104510143131,5.92803031001095,FALSE,TRUE,FALSE
-0.108916225780536,-3.08967670232969,2.87184425076861,0.942277230861893,5.9615209530983,FALSE,FALSE,FALSE
5.49817313595383,2.57350925837465,8.42283701353302,0.000331617728174151,5.84932775515836,TRUE,TRUE,FALSE
1.93311207270613,-1.01913325183659,4.88535739724886,0.196564368882374,5.90449064908545,FALSE,TRUE,FALSE
